EMP1090,45,92
EMP1091,32,66
EMP1092,50,53
EMP1093,38,72
EMP1094,49,73
EMP1095,53,97
EMP1096,40,80
EMP1097,47,88
EMP1098,45,69
EMP1099,48,77
EMP1100,33,93
EMP1101,51,99
EMP1102,51,60
EMP1103,58,56
EMP1104,34,72
EMP1105,52,85
EMP1106,40,93
EMP1107,46,67
EMP1108,28,81
EMP1109,49,86
EMP1110,24,61
EMP1111,26,74
EMP1112,56,99
EMP1113,32,87
EMP1114,58,94
EMP1115,56,87
EMP1116,28,97
EMP1117,38,59
EMP1118,44,74
EMP1119,34,88
EMP1120,35,50
EMP1121,33,60
EMP1122,57,79
EMP1123,37,80
EMP1124,33,95
EMP1125,32,62
EMP1126,27,51
EMP1127,21,91
EMP1128,49,85
EMP1129,57,84
EMP1130,46,60
EMP1131,36,87
EMP1132,36,58
EMP1133,22,55
EMP1134,35,96
EMP1135,41,100
EMP1136,41,82
EMP1137,46,80
EMP1138,59,50
EMP1139,46,55
EMP1140,39,53
EMP1141,58,66
EMP1142,20,95
EMP1143,52,100
EMP1144,29,96
EMP1145,56,78
EMP1146,51,81
EMP1147,38,55
EMP1148,46,71
EMP1149,25,56
EMP1150,49,76
EMP1151,32,83
EMP1152,42,53
EMP1153,57,68
EMP1154,52,74
EMP1155,24,84
EMP1156,51,77
EMP1157,36,50
EMP1158,57,57
EMP1159,29,58
EMP1160,48,61
EMP1161,50,56
EMP1162,27,74
EMP1163,34,85
EMP1164,35,54
EMP1165,59,62
EMP1166,55,84
EMP1167,24,68
EMP1168,52,85
EMP1169,36,51
EMP1170,26,81
EMP1171,34,87
EMP1172,34,68
EMP1173,30,68
EMP1174,53,53
EMP1175,20,82
EMP1176,50,75
EMP1177,52,52
EMP1178,48,65
EMP1179,26,93
EMP1180,59,65
EMP1181,56,86
EMP1182,54,82
EMP1183,30,79
EMP1184,22,85
EMP1185,25,69
EMP1186,41,50
EMP1187,54,92
EMP1188,35,97
EMP1189,40,85
EMP1190,51,97
EMP1191,27,66
EMP1192,54,86
EMP1193,42,74
EMP1194,27,71
EMP1195,32,58
EMP1196,23,64
EMP1197,34,76
EMP1198,33,94
EMP1199,43,59
EMP1200,22,68
EMP0315,22,53
EMP0007,38,76
EMP0378,30,61
EMP0312,25,55
EMP0363,50,72
EMP0389,56,52
EMP0162,46,94
EMP0008,20,95
EMP0112,55,73
EMP0028,54,52
EMP0070,20,100
EMP0357,32,86
EMP0218,43,78
EMP0302,41,60
EMP0055,26,100
EMP0078,34,71
EMP0209,32,72
EMP0178,41,58
EMP0120,22,84
EMP0033,28,74
EMP0084,45,70
EMP0021,25,73
EMP0084,45,70
EMP0146,22,63
EMP0305,55,56
EMP0206,39,66
EMP0262,35,53
EMP0266,53,53
EMP0031,57,84
EMP0193,46,90
EMP0182,46,69
EMP0292,45,60
EMP0283,46,56
EMP0068,38,57
EMP0098,60,87
EMP0333,55,66
EMP0389,56,52
EMP0161,39,88
EMP0011,58,90
EMP0160,27,87
EMP0356,45,95
EMP0139,41,73
EMP0203,26,88
EMP0306,41,77
EMP0171,21,100
EMP0385,46,70
EMP0180,27,56
EMP0109,43,96
EMP0226,43,57
EMP0249,33,90
EMP0285,53,82
EMP0216,47,74
EMP0249,33,90
EMP0388,36,60
EMP0108,33,50
EMP0346,48,62
EMP0129,31,60
EMP0088,58,51
EMP0118,21,64
EMP0074,53,59
EMP0322,20,81
EMP0038,53,95
EMP0331,31,67
EMP0188,32,75
EMP0246,34,82
EMP0041,38,99
EMP0101,60,69
EMP0283,46,56
EMP0023,50,50
EMP0146,22,63
EMP0141,20,81
EMP0285,53,82
EMP0033,28,74
EMP0075,24,86
EMP0006,58,50
EMP0340,49,68
EMP0370,23,60
EMP0352,29,55
EMP0293,41,83
EMP0035,59,89
EMP0038,53,95
EMP0153,48,78
EMP0177,37,96
EMP0143,25,54
EMP0170,38,70
EMP0113,34,88
EMP0053,48,62
EMP0054,21,86
EMP0319,25,72
EMP0120,22,84
EMP0355,55,72
EMP0197,51,94
EMP0080,36,54
EMP0273,21,75
EMP0384,36,100
EMP0172,43,56
EMP0172,43,56
EMP0057,47,85
EMP0135,52,75
EMP0231,45,78
