EMP0230,40,95
EMP0231,45,78
EMP0232,29,86
EMP0233,24,52
EMP0234,49,61
EMP0235,57,99
EMP0236,60,73
EMP0237,45,88
EMP0238,52,93
EMP0239,32,88
EMP0240,42,89
EMP0241,27,53
EMP0242,38,85
EMP0243,32,58
EMP0244,38,72
EMP0245,46,58
EMP0246,34,82
EMP0247,46,57
EMP0248,58,79
EMP0249,33,90
EMP0250,51,58
EMP0251,22,76
EMP0252,50,71
EMP0253,30,77
EMP0254,51,97
EMP0255,33,71
EMP0256,49,94
EMP0257,24,100
EMP0258,29,54
EMP0259,54,100
EMP0260,30,64
EMP0261,52,81
EMP0262,35,53
EMP0263,47,86
EMP0264,37,80
EMP0265,51,51
EMP0266,53,53
EMP0267,37,92
EMP0268,47,93
EMP0269,57,62
EMP0270,29,82
EMP0271,25,51
EMP0272,37,79
EMP0273,21,75
EMP0274,35,93
EMP0275,37,80
EMP0276,48,83
EMP0277,57,98
EMP0278,26,50
EMP0279,41,90
EMP0280,50,99
EMP0281,39,72
EMP0282,25,87
EMP0283,46,56
EMP0284,41,95
EMP0285,53,82
EMP0286,46,82
EMP0287,38,91
EMP0288,25,88
EMP0289,31,68
EMP0290,31,91
EMP0291,42,55
EMP0292,45,60
EMP0293,41,83
EMP0294,37,70
EMP0295,46,98
EMP0296,28,68
EMP0297,22,59
EMP0298,44,76
EMP0299,37,83
EMP0300,56,77
EMP0301,26,90
EMP0302,41,60
EMP0303,46,92
EMP0304,33,98
EMP0305,55,56
EMP0306,41,77
EMP0307,40,63
EMP0308,38,78
EMP0309,36,78
EMP0310,26,87
EMP0311,49,95
EMP0312,25,55
EMP0313,29,92
EMP0314,44,68
EMP0315,22,53
EMP0316,29,58
EMP0317,48,53
EMP0318,43,51
EMP0319,25,72
EMP0320,55,83
EMP0321,26,100
EMP0322,20,81
EMP0323,37,50
EMP0324,34,56
EMP0325,46,85
EMP0326,36,78
EMP0327,46,98
EMP0328,57,76
EMP0329,47,84
EMP0330,55,99
EMP0331,31,67
EMP0332,49,91
EMP0333,55,66
EMP0334,52,77
EMP0335,35,68
EMP0336,53,73
EMP0337,41,93
EMP0338,31,68
EMP0339,38,77
EMP0340,49,68
EMP0341,41,81
EMP0342,38,56
EMP0343,31,66
EMP0344,36,66
EMP0345,21,78
EMP0346,48,62
EMP0347,20,100
EMP0348,27,95
EMP0349,58,62
EMP0350,20,86
EMP0351,51,64
EMP0352,29,55
EMP0353,22,97
EMP0354,28,67
EMP0355,55,72
EMP0356,45,95
EMP0357,32,86
EMP0358,28,89
EMP0359,21,75
EMP0360,52,81
EMP0361,26,82
EMP0362,45,57
EMP0363,50,72
EMP0364,31,88
EMP0365,54,83
EMP0366,46,57
EMP0367,30,68
EMP0368,58,60
EMP0369,57,51
EMP0370,23,60
EMP0371,56,100
EMP0372,24,92
EMP0373,58,57
EMP0374,49,54
EMP0375,22,90
EMP0376,50,62
EMP0377,40,96
EMP0378,30,61
EMP0379,33,56
EMP0380,50,68
EMP0381,30,85
EMP0382,39,69
EMP0383,46,68
EMP0384,36,100
EMP0385,46,70
EMP0386,36,58
EMP0387,54,94
EMP0388,36,60
EMP0389,56,52
EMP0390,33,71
EMP0391,24,80
EMP0392,45,76
EMP0393,40,82
EMP0394,44,51
EMP0395,47,61
EMP0396,32,90
EMP0397,60,71
EMP0398,21,57
EMP0399,47,74
EMP0400,52,88
EMP0021,25,73
EMP0202,21,58
EMP0003,49,66
EMP0014,59,75
EMP0214,29,86
EMP0397,60,71
EMP0168,26,60
EMP0091,32,98
EMP0087,35,75
EMP0384,36,100
EMP0351,51,64
EMP0135,52,75
EMP0297,22,59
EMP0223,42,63
EMP0144,32,86
EMP0261,52,81
EMP0110,48,80
EMP0037,29,91
EMP0070,20,100
EMP0242,38,85
EMP0123,45,51
EMP0306,41,77
EMP0275,37,80
EMP0213,25,99
EMP0307,40,63
EMP0165,54,65
EMP0299,37,83
EMP0340,49,68
EMP0161,39,88
EMP0146,22,63
EMP0087,35,75
EMP0371,56,100
EMP0330,55,99
EMP0373,58,57
EMP0083,35,97
EMP0286,46,82
EMP0285,53,82
EMP0159,39,50
EMP0346,48,62
EMP0188,32,75
EMP0213,25,99
EMP0010,55,59
EMP0037,29,91
EMP0325,46,85
EMP0268,47,93
EMP0295,46,98
EMP0378,30,61
EMP0011,58,90
EMP0002,33,84
EMP0229,28,65
EMP0156,43,66
EMP0231,45,78
EMP0214,29,86
EMP0136,22,85
EMP0139,41,73
EMP0385,46,70
EMP0337,41,93
EMP0358,28,89
EMP0159,39,50
EMP0100,31,72
EMP0149,24,59
EMP0096,47,56
EMP0014,59,75
EMP0268,47,93
EMP0196,44,61
EMP0154,59,90
EMP0363,50,72
EMP0223,42,63
EMP0002,33,84
EMP0158,37,97
EMP0305,55,56
EMP0304,33,98
EMP0379,33,56
EMP0208,50,62
EMP0075,24,86
EMP0207,60,76
EMP0100,31,72
EMP0106,38,87
EMP0335,35,68
EMP0322,20,81
EMP0346,48,62
EMP0234,49,61
EMP0277,57,98
EMP0193,46,90
EMP0038,53,95
EMP0367,30,68
EMP0242,38,85
EMP0241,27,53
EMP0240,42,89
EMP0162,46,94
EMP0044,43,91
EMP0281,39,72
EMP0387,54,94
EMP0375,22,90
EMP0110,48,80
EMP0113,34,88
EMP0205,56,73
EMP0004,32,75
EMP0149,24,59
EMP0259,54,100
